rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
6,6,0,OLD,20179985,코코,2018-01-11,184979700,1.9,-35921378,-16.3,27101725840,22739,-4474,-16.4,3431269,350,488,2018-02-18
7,7,1,OLD,20178672,패딩턴 2,2018-02-08,149019600,1.5,-7815300,-5,1748953100,19341,-1077,-5.3,227514,301,406,2018-02-18
8,8,-1,OLD,20176104,그것만이 내 세상,2018-01-17,138608700,1.4,-65541800,-32.1,27104676782,16902,-8002,-32.1,3368262,315,513,2018-02-18
9,9,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,67591700,0.7,-45718500,-40.3,115602220137,7870,-5315,-40.3,14398110,139,200,2018-02-18
10,10,0,OLD,20179462,위대한 쇼맨,2017-12-20,23511400,0.2,-4548100,-16.2,11357487700,2656,-548,-17.1,1384205,49,72,2018-02-18
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,1888135200,57.0,-3374945200,-64.1,28928652918,240651,-357773,-59.8,3338354,1314,6417,2018-02-19
2,2,1,OLD,20168250,골든슬럼버,2018-02-14,473886400,14.3,-954286100,-66.8,8705499982,62366,-106244,-63,1044997,722,3219,2018-02-19
3,3,-1,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,419709000,12.7,-1257654100,-75,17413628703,56507,-144727,-71.9,2132507,710,2761,2018-02-19
4,4,0,OLD,20176121,흥부: 글로 세상을 바꾼 자,2018-02-14,147374800,4.4,-276200800,-65.2,2829265800,20038,-31287,-61,342370,538,1673,2018-02-19
5,5,0,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,83649400,2.5,-171024000,-67.2,1280075400,12054,-20866,-63.4,169971,389,662,2018-02-19
6,6,0,OLD,20179985,코코,2018-01-11,63077300,1.9,-121902400,-65.9,27164803140,8556,-14183,-62.4,3439825,324,498,2018-02-19
7,7,1,OLD,20176104,그것만이 내 세상,2018-01-17,54190600,1.6,-84418100,-60.9,27158867382,7771,-9131,-54,3376033,345,591,2018-02-19
8,8,-1,OLD,20178672,패딩턴 2,2018-02-08,45561400,1.4,-103458200,-69.4,1794514500,6719,-12622,-65.3,234233,269,358,2018-02-19
9,9,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,22635600,0.7,-44956100,-66.5,115624855737,3037,-4833,-61.4,14401147,131,179,2018-02-19
10,10,0,NEW,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,9945000,0.3,9945000,100,7601047625,1865,1865,100,941921,58,97,2018-02-19
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,1339810000,52.0,-548325200,-29,30268462918,171156,-69495,-28.9,3509510,1313,6370,2018-02-20
2,2,0,OLD,20168250,골든슬럼버,2018-02-14,363771900,14.1,-110114500,-23.2,9069271882,48097,-14269,-22.9,1093094,720,3115,2018-02-20
3,3,0,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,296878400,11.5,-122830600,-29.3,17710507103,40315,-16192,-28.7,2172822,726,2668,2018-02-20
4,4,0,OLD,20176121,흥부: 글로 세상을 바꾼 자,2018-02-14,126100600,4.9,-21274200,-14.4,2955366400,16983,-3055,-15.2,359353,540,1618,2018-02-20
5,5,0,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,78434800,3.0,-5214600,-6.2,1358510200,11466,-588,-4.9,181437,399,667,2018-02-20
6,6,0,OLD,20179985,코코,2018-01-11,56664400,2.2,-6412900,-10.2,27221467540,7967,-589,-6.9,3447792,320,494,2018-02-20
7,7,1,OLD,20178672,패딩턴 2,2018-02-08,52331600,2.0,6770200,14.9,1846846100,7861,1142,17,242094,270,362,2018-02-20
8,8,0,NEW,20170841,리틀 포레스트,2018-02-28,46692700,1.8,46692700,100,68216700,6846,6846,100,10085,35,40,2018-02-20
9,9,-2,OLD,20176104,그것만이 내 세상,2018-01-17,45505700,1.8,-8684900,-16,27204373082,6623,-1148,-14.8,3382656,340,565,2018-02-20
10,10,35,OLD,20177946,월요일이 사라졌다,2018-02-22,17183800,0.7,16204800,1655.2,19170800,2449,2350,2373.7,2674,19,19,2018-02-20
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,1192046500,49.8,-147763500,-11,31460509418,150599,-20557,-12,3660109,1283,6187,2018-02-21
2,2,0,OLD,20168250,골든슬럼버,2018-02-14,324272900,13.5,-39499000,-10.9,9393544782,42786,-5311,-11,1135880,689,2935,2018-02-21
3,3,0,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,269321800,11.3,-27556600,-9.3,17979828903,36522,-3793,-9.4,2209344,719,2704,2018-02-21
4,4,25,OLD,20180542,50가지 그림자: 해방,2018-02-21,167851300,7.0,165464300,6931.9,170238300,21009,20668,6061,21350,162,816,2018-02-21
5,5,-1,OLD,20176121,흥부: 글로 세상을 바꾼 자,2018-02-14,85728400,3.6,-40372200,-32,3041094800,11916,-5067,-29.8,371269,491,1350,2018-02-21
6,6,-1,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,61408800,2.6,-17026000,-21.7,1419919000,8954,-2512,-21.9,190391,364,580,2018-02-21
7,7,0,OLD,20178672,패딩턴 2,2018-02-08,49845200,2.1,-2486400,-4.8,1896691300,7405,-456,-5.8,249499,249,351,2018-02-21
8,8,-2,OLD,20179985,코코,2018-01-11,53741000,2.2,-2923400,-5.2,27275208540,7397,-570,-7.2,3455189,305,471,2018-02-21
9,9,0,OLD,20176104,그것만이 내 세상,2018-01-17,37822800,1.6,-7682900,-16.9,27242195882,5558,-1065,-16.1,3388214,321,521,2018-02-21
10,10,-2,OLD,20170841,리틀 포레스트,2018-02-28,21636000,0.9,-25056700,-53.7,89852700,2740,-4106,-60,12825,12,12,2018-02-21
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,1005111400,42.5,-186935100,-15.7,32465620818,127342,-23257,-15.4,3787451,1165,5483,2018-02-22
2,2,0,OLD,20168250,골든슬럼버,2018-02-14,252970300,10.7,-71302600,-22,9646515082,33505,-9281,-21.7,1169385,623,2591,2018-02-22
3,3,0,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,224082400,9.5,-45239400,-16.8,18203911303,30547,-5975,-16.4,2239891,645,2365,2018-02-22
4,4,0,NEW,20177946,월요일이 사라졌다,2018-02-22,210779900,8.9,210779900,100,229950700,26575,26575,100,29249,245,1099,2018-02-22
5,5,30,OLD,20173436,셰이프 오브 워터: 사랑의 모양,2018-02-22,176081700,7.4,174415700,10469.1,242294500,22660,22473,12017.6,29946,252,903,2018-02-22
6,6,-2,OLD,20180542,50가지 그림자: 해방,2018-02-21,143729100,6.1,-24122200,-14.4,313967400,17929,-3080,-14.7,39279,175,819,2018-02-22
7,7,-2,OLD,20176121,흥부: 글로 세상을 바꾼 자,2018-02-14,55390300,2.3,-30338100,-35.4,3096485100,7630,-4286,-36,378899,394,869,2018-02-22
8,8,-1,OLD,20178672,패딩턴 2,2018-02-08,41992500,1.8,-7852700,-15.8,1938683800,6333,-1072,-14.5,255832,184,232,2018-02-22
9,9,-3,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,42510700,1.8,-18898100,-30.8,1462429700,6280,-2674,-29.9,196671,268,350,2018-02-22
10,10,-2,OLD,20179985,코코,2018-01-11,42737800,1.8,-11003200,-20.5,27317946340,5957,-1440,-19.5,3461146,230,323,2018-02-22
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,1293984846,42.4,288873446,28.7,33759605664,148541,21199,16.6,3935992,1203,5691,2018-02-23
2,2,2,OLD,20177946,월요일이 사라졌다,2018-02-22,386180300,12.6,175400400,83.2,616131000,44364,17789,66.9,73613,267,1157,2018-02-23
3,3,-1,OLD,20168250,골든슬럼버,2018-02-14,296606354,9.7,43636054,17.2,9943121436,35745,2240,6.7,1205130,635,2574,2018-02-23
4,4,-1,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,259659481,8.5,35577081,15.9,18463570784,32121,1574,5.2,2272012,636,2361,2018-02-23
5,5,0,OLD,20173436,셰이프 오브 워터: 사랑의 모양,2018-02-22,242700873,7.9,66619173,37.8,484995373,27688,5028,22.2,57634,275,972,2018-02-23
6,6,0,OLD,20180542,50가지 그림자: 해방,2018-02-21,183212600,6.0,39483500,27.5,497180000,20004,2075,11.6,59283,189,876,2018-02-23
7,7,0,OLD,20176121,흥부: 글로 세상을 바꾼 자,2018-02-14,62295300,2.0,6905000,12.5,3158780400,8045,415,5.4,386944,391,867,2018-02-23
8,8,0,OLD,20178672,패딩턴 2,2018-02-08,52655700,1.7,10663200,25.4,1991339500,7099,766,12.1,262931,197,259,2018-02-23
9,9,1,OLD,20179985,코코,2018-01-11,47641300,1.6,4903500,11.5,27365587640,5964,7,0.1,3467110,232,325,2018-02-23
10,10,-1,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,43403800,1.4,893100,2.1,1505833500,5799,-481,-7.7,202470,278,365,2018-02-23
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,2679264238,45.3,1385279392,107.1,36438869902,307400,158859,106.9,4243392,1242,6046,2018-02-24
2,2,0,OLD,20177946,월요일이 사라졌다,2018-02-22,790327400,13.4,404147100,104.7,1406458400,91326,46962,105.9,164939,309,1273,2018-02-24
3,3,0,OLD,20168250,골든슬럼버,2018-02-14,552197762,9.3,255591408,86.2,10495319198,65523,29778,83.3,1270653,684,2489,2018-02-24
4,4,0,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,505632880,8.5,245973399,94.7,18969203664,61788,29667,92.4,2333800,634,2285,2018-02-24
5,5,0,OLD,20173436,셰이프 오브 워터: 사랑의 모양,2018-02-22,488232582,8.2,245531709,101.2,973227955,55749,28061,101.3,113383,404,1312,2018-02-24
6,6,0,OLD,20180542,50가지 그림자: 해방,2018-02-21,283768400,4.8,100555800,54.9,780948400,30982,10978,54.9,90265,213,973,2018-02-24
7,7,1,OLD,20178672,패딩턴 2,2018-02-08,96199700,1.6,43544000,82.7,2087539200,12545,5446,76.7,275476,258,364,2018-02-24
8,8,2,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,89622700,1.5,46218900,106.5,1595456200,11812,6013,103.7,214282,312,432,2018-02-24
9,9,0,OLD,20179985,코코,2018-01-11,87615900,1.5,39974600,83.9,27453203540,10825,4861,81.5,3477935,265,374,2018-02-24
10,10,-3,OLD,20176121,흥부: 글로 세상을 바꾼 자,2018-02-14,78189600,1.3,15894300,25.5,3236970000,9775,1730,21.5,396719,376,722,2018-02-24
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,2202867200,41.7,-476397038,-17.8,38641737102,253217,-54183,-17.6,4496609,1230,5847,2018-02-25
2,2,0,OLD,20177946,월요일이 사라졌다,2018-02-22,895594600,17.0,105267200,13.3,2302053000,102956,11630,12.7,267895,355,1379,2018-02-25
3,3,0,OLD,20168250,골든슬럼버,2018-02-14,482566400,9.1,-69631362,-12.6,10977885598,56939,-8584,-13.1,1327592,670,2368,2018-02-25
4,4,0,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,438188900,8.3,-67443980,-13.3,19407392564,52916,-8872,-14.4,2386716,624,2158,2018-02-25
5,5,0,OLD,20173436,셰이프 오브 워터: 사랑의 모양,2018-02-22,432032300,8.2,-56200282,-11.5,1405260255,49177,-6572,-11.8,162560,397,1298,2018-02-25
6,6,0,OLD,20180542,50가지 그림자: 해방,2018-02-21,245189900,4.6,-38578500,-13.6,1026138300,26327,-4655,-15,116592,212,952,2018-02-25
7,7,0,OLD,20178672,패딩턴 2,2018-02-08,96243400,1.8,43700,0,2183782600,12400,-145,-1.2,287876,252,363,2018-02-25
8,8,0,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,92745700,1.8,3123000,3.5,1688201900,12005,193,1.6,226287,304,422,2018-02-25
9,9,0,OLD,20179985,코코,2018-01-11,90254800,1.7,2638900,3,27543458340,11025,200,1.8,3488960,272,384,2018-02-25
10,10,0,OLD,20176121,흥부: 글로 세상을 바꾼 자,2018-02-14,63783200,1.2,-14406400,-18.4,3300753200,7930,-1845,-18.9,404649,336,647,2018-02-25
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,713499400,33.7,-1489367800,-67.6,39355236502,91512,-161705,-63.9,4588121,1153,5362,2018-02-26
2,2,0,OLD,20177946,월요일이 사라졌다,2018-02-22,497535200,23.5,-398059400,-44.4,2799588200,62049,-40907,-39.7,329944,339,1438,2018-02-26
3,3,2,OLD,20173436,셰이프 오브 워터: 사랑의 모양,2018-02-22,197541000,9.3,-234491300,-54.3,1602801255,25254,-23923,-48.6,187814,351,1334,2018-02-26
4,4,-1,OLD,20168250,골든슬럼버,2018-02-14,161209400,7.6,-321357000,-66.6,11139094998,21702,-35237,-61.9,1349294,592,2212,2018-02-26
5,5,-1,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,147018300,6.9,-291170600,-66.4,19554410864,20042,-32874,-62.1,2406758,559,2031,2018-02-26
6,6,0,OLD,20180542,50가지 그림자: 해방,2018-02-21,109711100,5.2,-135478800,-55.3,1135849400,13680,-12647,-48,130272,198,902,2018-02-26
7,7,0,OLD,20178672,패딩턴 2,2018-02-08,45566700,2.2,-50676700,-52.7,2229349300,6724,-5676,-45.8,294600,204,301,2018-02-26
8,8,1,OLD,20179985,코코,2018-01-11,38810600,1.8,-51444200,-57,27582268940,5478,-5547,-50.3,3494438,234,340,2018-02-26
9,9,4,OLD,20189882,반딧불이 딘딘,2018-02-22,31195400,1.5,-11802500,-27.4,169504000,4716,-928,-16.4,23920,270,329,2018-02-26
10,10,-2,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,29323500,1.4,-63422200,-68.4,1717525400,4309,-7696,-64.1,230596,281,371,2018-02-26
1,1,0,OLD,20170561,블랙 팬서,2018-02-14,673110600,31.0,-40388800,-5.7,40028347102,87081,-4431,-4.8,4675202,1153,5308,2018-02-27
2,2,0,OLD,20177946,월요일이 사라졌다,2018-02-22,466918200,21.5,-30617000,-6.2,3266506400,58433,-3616,-5.8,388377,353,1484,2018-02-27
3,3,0,OLD,20173436,셰이프 오브 워터: 사랑의 모양,2018-02-22,191388200,8.8,-6152800,-3.1,1794189455,24650,-604,-2.4,212464,349,1319,2018-02-27
4,4,1,OLD,20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,148108200,6.8,1089900,0.7,19702519064,20566,524,2.6,2427324,573,1994,2018-02-27
5,5,-1,OLD,20168250,골든슬럼버,2018-02-14,149869900,6.9,-11339500,-7,11288964898,20252,-1450,-6.7,1369546,597,2187,2018-02-27
6,6,0,OLD,20180542,50가지 그림자: 해방,2018-02-21,105010600,4.8,-4700500,-4.3,1240860000,13136,-544,-4,143408,200,905,2018-02-27
7,7,0,OLD,20178672,패딩턴 2,2018-02-08,56922000,2.6,11355300,24.9,2286271300,8513,1789,26.6,303113,205,303,2018-02-27
8,8,0,OLD,20179985,코코,2018-01-11,51034800,2.4,12224200,31.5,27633303740,7290,1812,33.1,3501728,237,342,2018-02-27
9,9,0,OLD,20189882,반딧불이 딘딘,2018-02-22,36414800,1.7,5219400,16.7,205918800,5494,778,16.5,29414,274,335,2018-02-27
10,10,0,OLD,20078561,명탐정 코난:감벽의 관,2018-02-14,37194500,1.7,7871000,26.8,1754719900,5439,1130,26.2,236035,290,387,2018-02-27
1,1,17,OLD,20150969,궁합,2018-02-28,1060297900,25.5,1051904900,12533.1,1099034900,175057,173844,14331.7,179659,855,4103,2018-02-28
2,2,15,OLD,20170841,리틀 포레스트,2018-02-28,779250900,18.7,767144900,6336.9,889188600,131350,129996,9600.9,146948,831,4188,2018-02-28
3,3,-2,OLD,20170561,블랙 팬서,2018-02-14,744568300,17.9,71457700,10.6,40772915402,114218,27137,31.2,4789420,701,2741,2018-02-28
4,4,-2,OLD,20177946,월요일이 사라졌다,2018-02-22,505660100,12.2,38741900,8.3,3772166500,81308,22875,39.1,469685,321,1177,2018-02-28
5,5,10,OLD,20179731,나미야 잡화점의 기적,2018-02-28,299807100,7.2,274612600,1090,349059600,49465,47055,1952.5,54671,478,1212,2018-02-28
6,6,-3,OLD,20173436,셰이프 오브 워터: 사랑의 모양,2018-02-22,146373500,3.5,-45014700,-23.5,1940562955,23504,-1146,-4.6,235968,266,680,2018-02-28
7,7,0,NEW,20180341,레드 스패로,2018-02-28,111196600,2.7,111196600,100,114190600,17633,17633,100,18053,389,891,2018-02-28
8,8,11,OLD,20189861,더 포스트,2018-02-28,93416100,2.2,85568100,1090.3,142373800,14731,13651,1264,20554,281,614,2018-02-28
9,9,25,OLD,20189663,게이트,2018-02-28,89426200,2.2,87450200,4425.6,104504200,13723,13476,5455.9,15613,179,528,2018-02-28
10,10,-4,OLD,20180542,50가지 그림자: 해방,2018-02-21,73151300,1.8,-31859300,-30.3,1314011300,11788,-1348,-10.3,155196,155,369,2018-02-28
